Price,Adj Close,Close,High,Low,Open,Volume,Company,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
22-12-2016,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,117.0475845,117.4000015,118.9899979,116.9300003,118.8600006,16258600,,,,,,,,,,,,
23-12-2016,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,116.9179688,117.2699966,117.5599976,116.3000031,117,10890000,,,,,,,,,,,,
27-12-2016,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,117.6557541,118.0100021,118.6800003,116.8600006,116.9599991,12051500,,,,,,,,,,,,
28-12-2016,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,116.5690231,116.9199982,118.25,116.6500015,118.1900024,12087400,,,,,,,,,,,,
29-12-2016,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,116.0007324,116.3499985,117.5299988,116.0599976,117,9934900,,,,,,,,,,,,
30-12-2016,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,114.7046432,115.0500031,116.8300018,114.7699966,116.5999985,18684100,,,,,,,,,,,,
03-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,116.5092087,116.8600006,117.8399963,115.5100021,116.0299988,20663900,,,,,,,,,,,,
04-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,118.3337097,118.6900024,119.6600037,117.2900009,117.5500031,19630900,,,,,,,,,,,,
05-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,120.3077698,120.6699982,120.9499969,118.3199997,118.8600006,19492200,,,,,,,,,,,,
06-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,123.0395432,123.4100037,123.8799973,120.0299988,120.9800034,28545300,,,,,,,,,,,,
09-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,124.5250702,124.9000015,125.4300003,123.0400009,123.5500031,22880400,,,,,,,,,,,,
10-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,123.9767227,124.3499985,125.5,124.2799988,124.8199997,17324600,,,,,,,,,,,,
11-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,125.7114944,126.0899963,126.1200027,124.0599976,124.3499985,18356500,,,,,,,,,,,,
12-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,126.2399063,126.6200027,126.7300034,124.8000031,125.6100006,18653900,,,,,,,,,,,,
13-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,127.9547348,128.3399963,129.2700043,127.3700027,127.4899979,24884300,,,,,,,,,,,,
17-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,127.4861603,127.8700027,128.3399963,127.4000015,128.0399933,15294500,,,,,,,,,,,,
18-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,127.5360031,127.9199982,128.4299927,126.8399963,128.4100037,13145900,,,,,,,,,,,,
19-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,127.1671143,127.5500031,128.3500061,127.4499969,128.2299957,12195500,,,,,,,,,,,,
20-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,126.6586533,127.0400009,128.4799957,126.7799988,128.1000061,19097200,,,,,,,,,,,,
23-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,128.5429688,128.9299927,129.25,126.9499969,127.3099976,16593600,,,,,,,,,,,,
24-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,128.9816284,129.3699951,129.8999939,128.3800049,129.3800049,15162700,,,,,,,,,,,,
25-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,131.0853119,131.4799957,131.7400055,129.7700043,130,18731300,,,,,,,,,,,,
26-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,132.3814087,132.7799988,133.1399994,131.4400024,131.6300049,20020100,,,,,,,,,,,,
27-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,131.7832184,132.1799927,132.9499969,131.0800018,132.6799927,19539500,,,,,,,,,,,,
30-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,130.5868225,130.9799957,131.5800018,129.6000061,131.5800018,18956100,,,,,,,,,,,,
31-01-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,129.9288025,130.3200073,130.6600037,129.5200043,130.1699982,19790500,,,,,,,,,,,,
01-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,132.8300629,133.2299957,133.4900055,130.6799927,132.25,50139800,,,,,,,,,,,,
02-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,130.4472351,130.8399963,135.4900055,130.3999939,133.2200012,54366400,,,,,,,,,,,,
03-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,130.5868225,130.9799957,132.8500061,130.7599945,131.2400055,24804900,,,,,,,,,,,,
06-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,131.6635742,132.0599976,132.0599976,130.3000031,130.9799957,17058500,,,,,,,,,,,,
07-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,131.4442291,131.8399963,133,131.6600037,132.2400055,14596400,,,,,,,,,,,,
08-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,133.7971497,134.1999969,134.4400024,132.4400024,132.6000061,22390600,,,,,,,,,,,,
09-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,133.7373352,134.1399994,134.5,133.3099976,134.4900055,16470600,,,,,,,,,,,,
10-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,133.7871704,134.1900024,134.9400024,133.6799927,134.1000061,15061900,,,,,,,,,,,,
13-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,133.6476135,134.0500031,134.6999969,133.6999969,134.6999969,13526200,,,,,,,,,,,,
14-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,133.4482269,133.8500061,134.2299957,132.5500031,134.1000061,14364900,,,,,,,,,,,,
15-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,133.0394287,133.4400024,133.6999969,132.6600037,133.4499969,13226500,,,,,,,,,,,,
16-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,133.4382172,133.8399963,133.8699951,133.0200043,133.0700073,12831100,,,,,,,,,,,,
17-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,133.1291656,133.5299988,134.0899963,133.1699982,133.5,12276500,,,,,,,,,,,,
21-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,133.3186035,133.7200012,133.9100037,132.8999939,133.5,14759100,,,,,,,,,,,,
22-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,135.71138,136.1199951,136.7899933,133.4600067,133.6000061,27360100,,,,,,,,,,,,
23-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,134.9536591,135.3600006,136.1199951,134.3300018,135.8899994,18422500,,,,,,,,,,,,
24-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,135.0334167,135.4400024,135.6199951,134.1600037,134.1600037,12625700,,,,,,,,,,,,
27-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,136.0005188,136.4100037,137.1799927,135.0200043,135.2599945,14306700,,,,,,,,,,,,
28-02-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,135.1331329,135.5399933,136.8099976,134.75,136.7899933,16112100,,,,,,,,,,,,
01-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,137.0074921,137.4199982,137.4799957,136.3000031,136.4700012,16257000,,,,,,,,,,,,
02-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,136.349472,136.7599945,137.8200073,136.3099976,137.0899963,12294800,,,,,,,,,,,,
03-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,136.7582397,137.1699982,137.3300018,136.0800018,136.6300049,11160600,,,,,,,,,,,,
06-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,137.0074921,137.4199982,137.8300018,136.5099945,136.8800049,12748200,,,,,,,,,,,,
07-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,136.8878479,137.3000031,138.3699951,136.9900055,137.0299988,13527100,,,,,,,,,,,,
08-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,137.3065796,137.7200012,137.9900055,137.0500031,137.1499939,10184500,,,,,,,,,,,,
09-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,137.8250122,138.2400055,138.5700073,137.3999939,137.7200012,15535300,,,,,,,,,,,,
10-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,138.3733673,138.7899933,139.4900055,138.2200012,138.9100037,16314100,,,,,,,,,,,,
13-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,139.1809387,139.6000061,139.6799927,138.6699982,138.7100067,10955500,,,,,,,,,,,,
14-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,138.9017944,139.3200073,139.4600067,138.5200043,139.4600067,12944000,,,,,,,,,,,,
15-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,139.3005829,139.7200012,140.1000061,138.4900055,139.2899933,19344800,,,,,,,,,,,,
16-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,139.5697784,139.9900055,140.25,139.7299957,140.1999969,13612900,,,,,,,,,,,,
17-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,139.4202118,139.8399963,140.3399963,139.6999969,140.3399963,20592800,,,,,,,,,,,,
20-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,139.519928,139.9400024,140.1900024,139.25,139.7100067,12099500,,,,,,,,,,,,
21-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,138.094223,138.5099945,142.3099976,138.3999939,141.1499939,29894800,,,,,,,,,,,,
22-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,139.1709747,139.5899963,139.7899933,137.6000061,137.9299927,17055400,,,,,,,,,,,,
23-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,139.1111603,139.5299988,140.3899994,139.0899963,139.4799957,13022800,,,,,,,,,,,,
24-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,139.9187164,140.3399963,141.0200043,139.7599945,140.0800018,16664700,,,,,,,,,,,,
27-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,139.8987732,140.3200073,140.6499939,138.7700043,139.0500031,12800500,,,,,,,,,,,,
28-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,141.3344574,141.7599945,141.9499969,140.0099945,140.3600006,14679400,,,,,,,,,,,,
29-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,142.2217865,142.6499939,142.8600006,141.4299927,141.9900055,16527600,,,,,,,,,,,,
30-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,141.9825134,142.4100037,142.9499969,141.8500061,142.3999939,12404000,,,,,,,,,,,,
31-03-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,141.6235809,142.0500031,142.6300049,141.8899994,142.3099976,11478300,,,,,,,,,,,,
03-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,141.85289,142.2799988,142.4700012,140.8200073,141.9299927,13564000,,,,,,,,,,,,
04-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,141.3045349,141.7299957,142.0899963,141.2700043,141.8600006,12948600,,,,,,,,,,,,
05-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,141.4241943,141.8500061,143.4400024,141.2899933,142.2599945,17158100,,,,,,,,,,,,
06-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,140.7462158,141.1699982,142.2200012,140.9100037,142.1100006,15103400,,,,,,,,,,,,
07-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,140.3573914,140.7799988,141.5500031,140.2400055,141.1999969,11818300,,,,,,,,,,,,
10-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,140.6166229,141.0399933,141.4299927,140.6300049,141,9039400,,,,,,,,,,,,
11-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,139.4999695,139.9199982,141.0299988,138.8099976,140.8000031,16638100,,,,,,,,,,,,
12-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,139.1609955,139.5800018,140.3999939,139.4400024,139.7200012,11612500,,,,,,,,,,,,
13-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,138.9715881,139.3899994,140.5800018,139.3300018,139.6199951,10965600,,,,,,,,,,,,
17-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,140.9954834,141.4199982,141.5500031,139.75,139.7599945,11519700,,,,,,,,,,,,
18-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,140.5368805,140.9600067,141.9100037,140.6100006,141.2700043,14807500,,,,,,,,,,,,
19-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,141.8429413,142.2700043,143.0399933,141.2700043,141.3500061,15563900,,,,,,,,,,,,
20-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,143.3683319,143.8000031,144.25,142.6900024,142.9499969,15968200,,,,,,,,,,,,
21-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,143.2486877,143.6799927,144.1699982,142.2700043,143.8999939,12382000,,,,,,,,,,,,
24-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,145.0333252,145.4700012,145.6699982,144.3399963,144.9600067,14407200,,,,,,,,,,,,
25-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,146.0502625,146.4900055,147.1499939,145.7899933,145.7899933,17767500,,,,,,,,,,,,
26-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,146.1200562,146.5599976,147.5899963,146.0899963,147.0899963,12395000,,,,,,,,,,,,
27-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,147.2566376,147.6999969,147.75,146.1399994,146.6699982,11275100,,,,,,,,,,,,
28-04-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,149.7989655,150.25,151.5299988,149.0700073,149.5,30652200,,,,,,,,,,,,
01-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,152.0023499,152.4600067,152.5700073,151.4199982,151.7400055,25218300,,,,,,,,,,,,
02-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,152.3213654,152.7799988,153.4400024,151.6600037,153.3399963,21870400,,,,,,,,,,,,
03-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,151.3443146,151.8000031,153.6000061,151.3399963,153.6000061,29782500,,,,,,,,,,,,
04-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,150.3971863,150.8500061,151.5200043,148.7200012,150.1699982,36225500,,,,,,,,,,,,
05-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,149.7890015,150.2400055,151.6300049,149.7899933,151.4499969,17148500,,,,,,,,,,,,
08-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,150.6065521,151.0599976,151.0800018,149.7400055,150.7100067,15827500,,,,,,,,,,,,
09-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,150.0282898,150.4799957,152.5899963,150.2100067,151.4900055,17453900,,,,,,,,,,,,
10-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,149.8388519,150.2899933,150.5200043,148.8600006,150.2299957,12080700,,,,,,,,,,,,
11-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,149.5895844,150.0399933,150.6499939,149.4100037,150.3099976,11841900,,,,,,,,,,,,
12-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,149.8787231,150.3300018,150.4600067,149.6300049,150.3999939,9598200,,,,,,,,,,,,
15-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,149.739151,150.1900024,151.4799957,149.7700043,150.1699982,15064700,,,,,,,,,,,,
16-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,149.3303833,149.7799988,150.2100067,149.0299988,150.1100006,14550800,,,,,,,,,,,,
17-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,144.4151917,144.8500061,148.6699982,144.4199982,148,28300100,,,,,,,,,,,,
18-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,147.2167511,147.6600037,148.1499939,144.5099945,144.7200012,23031600,,,,,,,,,,,,
19-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,147.6155548,148.0599976,149.3899994,147.9600067,148.4499969,16187900,,,,,,,,,,,,
22-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,147.7950134,148.2400055,148.5899963,147.6900024,148.0800018,12586700,,,,,,,,,,,,
23-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,147.6255188,148.0700073,148.8099976,147.25,148.5200043,12817800,,,,,,,,,,,,
24-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,149.5895844,150.0399933,150.2299957,148.4199982,148.5099945,17862400,,,,,,,,,,,,
25-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,151.50383,151.9600067,152.5899963,149.9499969,150.3000031,19891400,,,,,,,,,,,,
26-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,151.6733246,152.1300049,152.25,151.1499939,152.2299957,14996200,,,,,,,,,,,,
30-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,151.9225769,152.3800049,152.8999939,151.6399994,151.9700012,13226000,,,,,,,,,,,,
31-05-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,151.0053558,151.4600067,153.3500061,151.0899963,152.6999969,18023900,,,,,,,,,,,,
01-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,151.075119,151.5299988,152.2899933,150.3000031,151.75,14530600,,,,,,,,,,,,
02-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,153.14888,153.6100006,153.6300049,151.3000031,151.8500061,16854400,,,,,,,,,,,,
05-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,153.1688232,153.6300049,154.7100067,153.4100037,153.6399994,12520400,,,,,,,,,,,,
06-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,152.3512726,152.8099976,154.5200043,152.4799957,153.4100037,13457100,,,,,,,,,,,,
07-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,152.6603546,153.1199951,153.75,152.3399963,153.2700043,12066700,,,,,,,,,,,,
08-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,154.2456055,154.7100067,154.7299957,153.1000061,154.0800018,17799400,,,,,,,,,,,,
09-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,149.1509399,149.6000061,155.5899963,146.6100006,154.7700043,35577700,,,,,,,,,,,,
12-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,147.9944,148.4400024,149.1999969,144.5599976,148.1699982,33170200,,,,,,,,,,,,
13-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,150.2276764,150.6799927,151.1799927,148.8999939,150.1499939,20483400,,,,,,,,,,,,
14-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,149.7989655,150.25,152.3999939,149.0500031,151.2599945,20808800,,,,,,,,,,,,
15-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,149.3503265,149.8000031,150.0399933,146.3699951,147.6699982,18994200,,,,,,,,,,,,
16-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,150.1878052,150.6399994,150.8300018,148.6000061,149.5899963,22882400,,,,,,,,,,,,
19-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,152.4111023,152.8699951,153.5700073,151.7100067,151.7100067,19026500,,,,,,,,,,,,
20-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,151.7929688,152.25,153.8399963,152.2100067,152.8800049,14743900,,,,,,,,,,,,
21-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,153.447998,153.9100037,154.0800018,151.8800049,152.3600006,15039800,,,,,,,,,,,,
22-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,152.9394989,153.3999939,154.5500031,152.9100037,153.0099945,13005500,,,,,,,,,,,,
23-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,154.6045074,155.0700073,155.1999969,152.6499939,152.7200012,18027000,,,,,,,,,,,,
26-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,153.128952,153.5899963,156.5,153.1999969,156.25,18049700,,,,,,,,,,,,
27-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,150.1279907,150.5800018,153.3099976,150.3899994,152.8399963,19360800,,,,,,,,,,,,
28-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,152.7799835,153.2400055,153.4700012,149.8600006,150.9199982,16719100,,,,,,,,,,,,
29-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,150.5865936,151.0399933,152.5,148.9199982,152.2799988,23973500,,,,,,,,,,,,
30-06-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,150.5267792,150.9799957,151.9199982,150.0599976,151.8999939,17666000,,,,,,,,,,,,
03-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,147.984436,148.4299927,152.1499939,147.8000031,151.7200012,13862700,,,,,,,,,,,,
05-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,149.8887177,150.3399963,150.8500061,148.1300049,149,14334300,,,,,,,,,,,,
06-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,148.3732758,148.8200073,150.0399933,148,149.0299988,14951800,,,,,,,,,,,,
07-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,150.9853973,151.4400024,151.9900055,149.1900024,149.25,13615900,,,,,,,,,,,,
10-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,153.0391998,153.5,153.9799957,151.5099945,151.6900024,13378700,,,,,,,,,,,,
11-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,154.8039093,155.2700043,155.4199982,152.9100037,153.3699951,13667700,,,,,,,,,,,,
12-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,158.4230042,158.8999939,159.1600037,156.1999969,156.4900055,22739400,,,,,,,,,,,,
13-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,158.7819061,159.2599945,159.7799988,158.4199982,158.7400055,13929200,,,,,,,,,,,,
14-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,159.4897919,159.9700012,160.3200073,159.3300018,160.1300049,16371200,,,,,,,,,,,,
17-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,159.2505188,159.7299957,160.7799988,158.8099976,160.25,12858800,,,,,,,,,,,,
18-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,162.3711395,162.8600006,163.7299957,159.4199982,159.6600037,23722900,,,,,,,,,,,,
19-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,163.6472778,164.1399994,165.6999969,163.1699982,163.5899963,26273600,,,,,,,,,,,,
20-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,164.0361023,164.5299988,165,162.8099976,164.8000031,18523100,,,,,,,,,,,,
21-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,163.9364166,164.4299927,165.0500031,163.75,164.1600037,14744000,,,,,,,,,,,,
24-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,165.5016937,166,166.1699982,164.3099976,164.6399994,17367000,,,,,,,,,,,,
25-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,164.783844,165.2799988,165.5399933,163.8600006,165.0099945,15383200,,,,,,,,,,,,
26-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,165.1128693,165.6100006,166.0099945,164.1000061,166.0099945,35236900,,,,,,,,,,,,
27-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,169.92836,170.4400024,175.4900055,167.5,174.6999969,68910700,,,,,,,,,,,,
28-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,171.9323425,172.4499969,173.4299927,169.0500031,169.0700073,24557600,,,,,,,,,,,,
31-07-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,168.7419434,169.25,172.7200012,168.5500031,172,25478900,,,,,,,,,,,,
01-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,169.3500977,169.8600006,170.4700012,169.0500031,169.8200073,14385000,,,,,,,,,,,,
02-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,168.7917786,169.3000031,170.5500031,166.9100037,170.3000031,17433800,,,,,,,,,,,,
03-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,168.0839081,168.5899963,169.6999969,168.25,169.3000031,10793800,,,,,,,,,,,,
04-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,169.1108246,169.6199951,170.0599976,168.6900024,168.9700012,10777700,,,,,,,,,,,,
07-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,171.4637299,171.9799957,172.0599976,169.6600037,169.9499969,12787800,,,,,,,,,,,,
08-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,170.7159882,171.2299957,173.0500031,170.6199951,171.8800049,14393500,,,,,,,,,,,,
09-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,170.6661377,171.1799927,171.4499969,169.5599976,169.9799957,10815000,,,,,,,,,,,,
10-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,166.8974915,167.3999939,170.5899963,166.8500061,170.0599976,20832700,,,,,,,,,,,,
11-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,167.57547,168.0800018,168.8200073,166.8500061,167.9499969,13791200,,,,,,,,,,,,
14-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,170.237442,170.75,171.0800018,169.2899933,170.0899963,12954200,,,,,,,,,,,,
15-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,170.4866791,171,171.5,170.0099945,171.4900055,8729200,,,,,,,,,,,,
16-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,169.4897003,170,171.3800049,169.2400055,171.25,15779900,,,,,,,,,,,,
17-08-2017,,,,,,,META,,,,,,,,,,,,,,,,,,,,,,,,,166.4089813,166.9100037,169.8600006,166.8500061,169.3399963,17216000,,,,,,,,,,,,
